"serial","unique_itc","accel_delay","Cluster","choice","total_time_ms","looktime_index","mean_payne","payne_ind","ll_time","ss_time","ll_amt_val","ss_amt_val","ss_delay_type","itc_no"
131937,"a2 weeks6 weeks$56.20$75.90","accel","Integrative","ll",6009,-0.0353280461427541,-0.0804381707662292,1,"6 weeks","2 weeks",75.9,56.2,"not_now",10
131937,"a0 weeks2 weeks$43.50$58.70","accel","Integrative","ll",4608,0.289195402298851,-0.0804381707662292,1,"2 weeks","0 weeks",58.7,43.5,"now",3
131937,"a2 weeks6 weeks$51.90$57.10","accel","Integrative","ss",24216,0.00602309775100845,-0.0804381707662292,0.75,"6 weeks","2 weeks",57.1,51.9,"not_now",16
131937,"a2 weeks4 weeks$53.10$55.80","accel","Integrative","ss",4471,0.132231404958678,-0.0804381707662292,1,"4 weeks","2 weeks",55.8,53.1,"not_now",1
131937,"a0 weeks4 weeks$57.50$59.20","accel","Integrative","ss",3736,-0.104645706241201,-0.0804381707662292,1,"4 weeks","0 weeks",59.2,57.5,"now",7
131937,"b2 weeks4 weeks$19.60$19.80","delay","Integrative","ss",5657,-0.0433550580901105,-0.0804381707662292,1,"4 weeks","2 weeks",19.8,19.6,"not_now",25
131937,"b2 weeks4 weeks$33.60$45.40","delay","Integrative","ll",7526,-0.0660892487290529,-0.0804381707662292,0.5,"4 weeks","2 weeks",45.4,33.6,"not_now",27
131937,"b2 weeks4 weeks$42.90$44.20","delay","Integrative","ss",4664,0.218604651162791,-0.0804381707662292,0.333333333333333,"4 weeks","2 weeks",44.2,42.9,"not_now",28
131937,"b0 weeks4 weeks$42.40$48.80","delay","Integrative","ss",5286,0.0500956022944551,-0.0804381707662292,-1,"4 weeks","0 weeks",48.8,42.4,"now",34
131937,"b0 weeks4 weeks$62.10$74.50","delay","Integrative","ll",4961,-0.0344186046511628,-0.0804381707662292,1,"4 weeks","0 weeks",74.5,62.1,"now",35
131937,"b0 weeks4 weeks$43.90$44.30","delay","Integrative","ss",5464,0.413845376452754,-0.0804381707662292,-1,"4 weeks","0 weeks",44.3,43.9,"now",29
131937,"b0 weeks4 weeks$31.40$42.40","delay","Integrative","ll",4006,0.121920404295641,-0.0804381707662292,-1,"4 weeks","0 weeks",42.4,31.4,"now",20
131937,"b2 weeks6 weeks$44.80$51.50","delay","Integrative","ss",7424,0.404283360790774,-0.0804381707662292,-0.6,"6 weeks","2 weeks",51.5,44.8,"not_now",22
131937,"b2 weeks6 weeks$68.30$85.40","delay","Integrative","ll",4863,0.355213959285418,-0.0804381707662292,-1,"6 weeks","2 weeks",85.4,68.3,"not_now",33
131937,"b0 weeks4 weeks$36.10$37.90","delay","Integrative","ss",3704,0.294464075382803,-0.0804381707662292,-1,"4 weeks","0 weeks",37.9,36.1,"now",23
131937,"b2 weeks4 weeks$15.70$18.80","delay","Integrative","ss",4216,-0.334249084249084,-0.0804381707662292,-1,"4 weeks","2 weeks",18.8,15.7,"not_now",32
131937,"b2 weeks4 weeks$51.30$56.40","delay","Integrative","ss",7391,-0.710773958133282,-0.0804381707662292,-1,"4 weeks","2 weeks",56.4,51.3,"not_now",30
131937,"b2 weeks6 weeks$44.20$66.30","delay","Integrative","ll",4535,0.0269445856634469,-0.0804381707662292,-1,"6 weeks","2 weeks",66.3,44.2,"not_now",21
131937,"b0 weeks2 weeks$22.10$33.20","delay","Integrative","ll",3951,0.0449503794512551,-0.0804381707662292,-1,"2 weeks","0 weeks",33.2,22.1,"now",36
131937,"b0 weeks2 weeks$55.30$69.10","delay","Integrative","ll",3604,0.0753768844221105,-0.0804381707662292,-1,"2 weeks","0 weeks",69.1,55.3,"now",24
131937,"b0 weeks2 weeks$46.10$50.70","delay","Integrative","ss",4103,-0.180887372013652,-0.0804381707662292,-1,"2 weeks","0 weeks",50.7,46.1,"now",26
131937,"b2 weeks6 weeks$48.70$51.10","delay","Integrative","ss",3992,0.113924050632911,-0.0804381707662292,-1,"6 weeks","2 weeks",51.1,48.7,"not_now",31
131937,"b0 weeks2 weeks$45.70$47.10","delay","Integrative","ss",3574,0.170360110803324,-0.0804381707662292,-1,"2 weeks","0 weeks",47.1,45.7,"now",19
131938,"b0 weeks4 weeks$62.10$74.50","accel","Integrative","ss",6052,0.189406637613141,0.560517552685108,1,"4 weeks","0 weeks",74.5,62.1,"now",35
131938,"b0 weeks4 weeks$36.10$37.90","accel","Integrative","ss",5165,0.156074014481094,0.560517552685108,0.5,"4 weeks","0 weeks",37.9,36.1,"now",23
131938,"b0 weeks2 weeks$22.10$33.20","accel","Integrative","ll",6793,0.0565217391304348,0.560517552685108,1,"2 weeks","0 weeks",33.2,22.1,"now",36
131938,"b0 weeks2 weeks$46.10$50.70","accel","Integrative","ss",6231,0.19004719004719,0.560517552685108,0.5,"2 weeks","0 weeks",50.7,46.1,"now",26
131938,"b2 weeks4 weeks$42.90$44.20","accel","Integrative","ss",8035,-0.0291434927697442,0.560517552685108,0.111111111111111,"4 weeks","2 weeks",44.2,42.9,"not_now",28
131938,"b2 weeks4 weeks$19.60$19.80","accel","Integrative","ss",6569,-0.074992155632256,0.560517552685108,1,"4 weeks","2 weeks",19.8,19.6,"not_now",25
131938,"b2 weeks4 weeks$33.60$45.40","accel","Integrative","ll",10115,0.188832295793247,0.560517552685108,0.2,"4 weeks","2 weeks",45.4,33.6,"not_now",27
131938,"b0 weeks4 weeks$42.40$48.80","accel","Integrative","ss",7721,0.00831443688586546,0.560517552685108,0.142857142857143,"4 weeks","0 weeks",48.8,42.4,"now",34
131938,"b2 weeks6 weeks$44.20$66.30","accel","Integrative","ss",11100,0.107615894039735,0.560517552685108,0.4,"6 weeks","2 weeks",66.3,44.2,"not_now",21
131938,"b0 weeks2 weeks$45.70$47.10","accel","Integrative","ss",7968,-0.122908489981409,0.560517552685108,0.75,"2 weeks","0 weeks",47.1,45.7,"now",19
131938,"b0 weeks4 weeks$43.90$44.30","accel","Integrative","ss",3783,-0.0354166666666667,0.560517552685108,1,"4 weeks","0 weeks",44.3,43.9,"now",29
131938,"b2 weeks6 weeks$44.80$51.50","accel","Integrative","ss",7087,-0.0151177199504337,0.560517552685108,-0.2,"6 weeks","2 weeks",51.5,44.8,"not_now",22
131938,"b2 weeks6 weeks$48.70$51.10","accel","Integrative","ss",7467,-0.232763700648203,0.560517552685108,0.5,"6 weeks","2 weeks",51.1,48.7,"not_now",31
131938,"b2 weeks6 weeks$68.30$85.40","accel","Integrative","ss",8157,-0.163301141352063,0.560517552685108,0.555555555555556,"6 weeks","2 weeks",85.4,68.3,"not_now",33
131938,"b0 weeks4 weeks$31.40$42.40","accel","Integrative","ss",3777,-0.00348432055749129,0.560517552685108,1,"4 weeks","0 weeks",42.4,31.4,"now",20
131938,"b2 weeks4 weeks$51.30$56.40","accel","Integrative","ss",9396,-0.355207807504627,0.560517552685108,0.5,"4 weeks","2 weeks",56.4,51.3,"not_now",30
131938,"b0 weeks2 weeks$55.30$69.10","accel","Integrative","ss",11424,0.162149886449659,0.560517552685108,0.2,"2 weeks","0 weeks",69.1,55.3,"now",24
131938,"b2 weeks4 weeks$15.70$18.80","accel","Integrative","ss",3778,0.0941906373378455,0.560517552685108,1,"4 weeks","2 weeks",18.8,15.7,"not_now",32
131938,"a2 weeks6 weeks$27.80$28.10","delay","Integrative","ss",6911,-0.0689199894375495,0.560517552685108,0.5,"6 weeks","2 weeks",28.1,27.8,"not_now",14
131938,"a0 weeks2 weeks$52.50$55.10","delay","Integrative","ss",4297,-0.034706154558075,0.560517552685108,1,"2 weeks","0 weeks",55.1,52.5,"now",9
131938,"a2 weeks4 weeks$35.10$43.90","delay","Integrative","ss",7957,0.0464330941325454,0.560517552685108,0.666666666666667,"4 weeks","2 weeks",43.9,35.1,"not_now",18
131938,"a2 weeks6 weeks$51.90$57.10","delay","Integrative","ss",3787,0.0707070707070707,0.560517552685108,1,"6 weeks","2 weeks",57.1,51.9,"not_now",16
131938,"a2 weeks6 weeks$18.50$22.20","delay","Integrative","ss",5304,-0.0408077408498107,0.560517552685108,0.333333333333333,"6 weeks","2 weeks",22.2,18.5,"not_now",2
131938,"a0 weeks4 weeks$27.10$40.70","delay","Integrative","ss",8408,-0.136145024047355,0.560517552685108,0.428571428571429,"4 weeks","0 weeks",40.7,27.1,"now",6
131938,"a2 weeks6 weeks$33.30$34.30","delay","Integrative","ss",7818,0.088455772113943,0.560517552685108,1,"6 weeks","2 weeks",34.3,33.3,"not_now",13
131938,"a0 weeks4 weeks$24.70$27.20","delay","Integrative","ss",6096,0.17908349732921,0.560517552685108,1,"4 weeks","0 weeks",27.2,24.7,"now",4
131938,"a2 weeks6 weeks$56.20$75.90","delay","Integrative","ll",6781,-0.00942126514131898,0.560517552685108,0.333333333333333,"6 weeks","2 weeks",75.9,56.2,"not_now",10
131938,"a0 weeks2 weeks$43.50$58.70","delay","Integrative","ss",9215,0.188228961062264,0.560517552685108,0.666666666666667,"2 weeks","0 weeks",58.7,43.5,"now",3
131938,"a0 weeks4 weeks$57.70$72.10","delay","Integrative","ss",6329,-0.247000922792987,0.560517552685108,1,"4 weeks","0 weeks",72.1,57.7,"now",5
131938,"a0 weeks2 weeks$15.10$17.40","delay","Integrative","ss",4343,0.106813186813187,0.560517552685108,-1,"2 weeks","0 weeks",17.4,15.1,"now",8
131938,"a0 weeks4 weeks$57.50$59.20","delay","Integrative","ss",22629,0.212438331589176,0.560517552685108,1,"4 weeks","0 weeks",59.2,57.5,"now",7
131938,"a0 weeks2 weeks$42.50$42.90","delay","Integrative","ss",5440,0.186804451510334,0.560517552685108,0.5,"2 weeks","0 weeks",42.9,42.5,"now",15
131938,"a0 weeks2 weeks$62.90$75.50","delay","Integrative","ss",4950,0.295107033639144,0.560517552685108,-1,"2 weeks","0 weeks",75.5,62.9,"now",11
131938,"a2 weeks4 weeks$54.90$63.10","delay","Integrative","ss",7059,0.538223596995139,0.560517552685108,-0.6,"4 weeks","2 weeks",63.1,54.9,"not_now",12
131938,"a2 weeks4 weeks$53.10$55.80","delay","Integrative","ss",7961,0.0948844884488449,0.560517552685108,0.333333333333333,"4 weeks","2 weeks",55.8,53.1,"not_now",1
131938,"a2 weeks4 weeks$55.20$82.80","delay","Integrative","ll",8444,-0.0520811545701736,0.560517552685108,0,"4 weeks","2 weeks",82.8,55.2,"not_now",17
131939,"b2 weeks4 weeks$19.60$19.80","accel","Comparative","ss",13868,0.349394812680115,-1.03107912724461,-0.333333333333333,"4 weeks","2 weeks",19.8,19.6,"not_now",25
131939,"b0 weeks4 weeks$36.10$37.90","accel","Comparative","ss",7089,0.228271251193887,-1.03107912724461,0,"4 weeks","0 weeks",37.9,36.1,"now",23
131939,"b0 weeks4 weeks$31.40$42.40","accel","Comparative","ll",7120,0.557414448669202,-1.03107912724461,-0.333333333333333,"4 weeks","0 weeks",42.4,31.4,"now",20
131939,"b2 weeks6 weeks$44.80$51.50","accel","Comparative","ll",14008,0.644119184526921,-1.03107912724461,-0.333333333333333,"6 weeks","2 weeks",51.5,44.8,"not_now",22
131939,"b0 weeks2 weeks$45.70$47.10","accel","Comparative","ss",18600,-0.0751886704556042,-1.03107912724461,-0.166666666666667,"2 weeks","0 weeks",47.1,45.7,"now",19
131939,"b2 weeks4 weeks$33.60$45.40","accel","Comparative","ll",6236,0.348374760994264,-1.03107912724461,-0.2,"4 weeks","2 weeks",45.4,33.6,"not_now",27
131939,"b2 weeks6 weeks$68.30$85.40","accel","Comparative","ll",6801,0.359531196139262,-1.03107912724461,-1,"6 weeks","2 weeks",85.4,68.3,"not_now",33
131939,"b2 weeks4 weeks$51.30$56.40","accel","Comparative","ll",9349,0.00714431516636048,-1.03107912724461,0.111111111111111,"4 weeks","2 weeks",56.4,51.3,"not_now",30
131939,"b0 weeks2 weeks$22.10$33.20","accel","Comparative","ll",7519,0.237467018469657,-1.03107912724461,-0.5,"2 weeks","0 weeks",33.2,22.1,"now",36
131939,"b0 weeks4 weeks$43.90$44.30","accel","Comparative","ss",7254,0.168009549388242,-1.03107912724461,0.142857142857143,"4 weeks","0 weeks",44.3,43.9,"now",29
131939,"b2 weeks4 weeks$42.90$44.20","accel","Comparative","ll",11669,0.288651535380507,-1.03107912724461,-0.6,"4 weeks","2 weeks",44.2,42.9,"not_now",28
131939,"b0 weeks2 weeks$46.10$50.70","accel","Comparative","ss",6061,0.485591661557327,-1.03107912724461,-0.2,"2 weeks","0 weeks",50.7,46.1,"now",26
131939,"b2 weeks6 weeks$44.20$66.30","accel","Comparative","ll",4758,0.147077713551702,-1.03107912724461,-1,"6 weeks","2 weeks",66.3,44.2,"not_now",21
131939,"b2 weeks6 weeks$48.70$51.10","accel","Comparative","ss",10820,0.216709346991037,-1.03107912724461,-0.166666666666667,"6 weeks","2 weeks",51.1,48.7,"not_now",31
131939,"b2 weeks4 weeks$15.70$18.80","accel","Comparative","ss",32188,0.340028045415479,-1.03107912724461,-0.3,"4 weeks","2 weeks",18.8,15.7,"not_now",32
131939,"b0 weeks4 weeks$42.40$48.80","accel","Comparative","ss",10457,0.227530905446041,-1.03107912724461,-0.142857142857143,"4 weeks","0 weeks",48.8,42.4,"now",34
131939,"b0 weeks4 weeks$62.10$74.50","accel","Comparative","ss",13890,0.678956727919384,-1.03107912724461,-0.2,"4 weeks","0 weeks",74.5,62.1,"now",35
131939,"b0 weeks2 weeks$55.30$69.10","accel","Comparative","ll",8726,0.585083415112856,-1.03107912724461,-0.25,"2 weeks","0 weeks",69.1,55.3,"now",24
131939,"a2 weeks4 weeks$35.10$43.90","delay","Comparative","ll",17148,0.594560351381029,-1.03107912724461,-0.333333333333333,"4 weeks","2 weeks",43.9,35.1,"not_now",18
131939,"a2 weeks6 weeks$27.80$28.10","delay","Comparative","ss",69694,0.962670719114696,-1.03107912724461,-0.5,"6 weeks","2 weeks",28.1,27.8,"not_now",14
131939,"a0 weeks2 weeks$52.50$55.10","delay","Comparative","ss",6481,0.343047965998786,-1.03107912724461,-0.5,"2 weeks","0 weeks",55.1,52.5,"now",9
131939,"a0 weeks4 weeks$24.70$27.20","delay","Comparative","ss",11438,-0.0974255426552246,-1.03107912724461,0,"4 weeks","0 weeks",27.2,24.7,"now",4
131939,"a2 weeks4 weeks$53.10$55.80","delay","Comparative","ss",7777,0.238505747126437,-1.03107912724461,-0.5,"4 weeks","2 weeks",55.8,53.1,"not_now",1
131939,"a0 weeks2 weeks$62.90$75.50","delay","Comparative","ll",15475,0.31012376458018,-1.03107912724461,-0.4,"2 weeks","0 weeks",75.5,62.9,"now",11
131939,"a0 weeks4 weeks$27.10$40.70","delay","Comparative","ll",7710,0.132820019249278,-1.03107912724461,-0.5,"4 weeks","0 weeks",40.7,27.1,"now",6
131939,"a2 weeks4 weeks$54.90$63.10","delay","Comparative","ll",22638,-0.0540085679314566,-1.03107912724461,-0.555555555555556,"4 weeks","2 weeks",63.1,54.9,"not_now",12
131939,"a0 weeks2 weeks$43.50$58.70","delay","Comparative","ll",6921,0.331666145670522,-1.03107912724461,-0.333333333333333,"2 weeks","0 weeks",58.7,43.5,"now",3
131939,"a2 weeks6 weeks$18.50$22.20","delay","Comparative","ss",7359,-0.0680744651292026,-1.03107912724461,-1,"6 weeks","2 weeks",22.2,18.5,"not_now",2
131939,"a2 weeks6 weeks$33.30$34.30","delay","Comparative","ss",5628,0.284513805522209,-1.03107912724461,-0.5,"6 weeks","2 weeks",34.3,33.3,"not_now",13
131939,"a2 weeks6 weeks$51.90$57.10","delay","Comparative","ss",6037,0.344574780058651,-1.03107912724461,-0.5,"6 weeks","2 weeks",57.1,51.9,"not_now",16
131939,"a0 weeks4 weeks$57.70$72.10","delay","Comparative","ll",4956,0.05814696485623,-1.03107912724461,-1,"4 weeks","0 weeks",72.1,57.7,"now",5
131939,"a0 weeks4 weeks$57.50$59.20","delay","Comparative","ss",4786,-0.0212765957446809,-1.03107912724461,-1,"4 weeks","0 weeks",59.2,57.5,"now",7
131939,"a2 weeks4 weeks$55.20$82.80","delay","Comparative","ll",7521,-0.147152356172304,-1.03107912724461,-0.666666666666667,"4 weeks","2 weeks",82.8,55.2,"not_now",17
131939,"a0 weeks2 weeks$15.10$17.40","delay","Comparative","ss",5619,-0.000579710144927536,-1.03107912724461,-1,"2 weeks","0 weeks",17.4,15.1,"now",8
131939,"a2 weeks6 weeks$56.20$75.90","delay","Comparative","ll",18745,0.548675938273957,-1.03107912724461,-0.692307692307692,"6 weeks","2 weeks",75.9,56.2,"not_now",10
131939,"a0 weeks2 weeks$42.50$42.90","delay","Comparative","ss",7955,0.50880829015544,-1.03107912724461,-0.428571428571429,"2 weeks","0 weeks",42.9,42.5,"now",15
131941,"a0 weeks4 weeks$27.10$40.70","accel","Integrative","ll",4060,0.139013452914798,1.20934826632842,1,"4 weeks","0 weeks",40.7,27.1,"now",6
131941,"a0 weeks2 weeks$43.50$58.70","accel","Integrative","ll",3918,0.12,1.20934826632842,1,"2 weeks","0 weeks",58.7,43.5,"now",3
131941,"a0 weeks4 weeks$57.70$72.10","accel","Integrative","ll",5109,-0.0159857904085258,1.20934826632842,0.333333333333333,"4 weeks","0 weeks",72.1,57.7,"now",5
131941,"a2 weeks4 weeks$54.90$63.10","accel","Integrative","ll",7482,0.369197810045227,1.20934826632842,-0.142857142857143,"4 weeks","2 weeks",63.1,54.9,"not_now",12
131941,"a0 weeks2 weeks$62.90$75.50","accel","Integrative","ll",3949,0.0668397144711226,1.20934826632842,1,"2 weeks","0 weeks",75.5,62.9,"now",11
131941,"a2 weeks4 weeks$55.20$82.80","accel","Integrative","ll",3916,0.496402877697842,1.20934826632842,0,"4 weeks","2 weeks",82.8,55.2,"not_now",17
131941,"a0 weeks2 weeks$42.50$42.90","accel","Integrative","ll",6245,0.0446704997788589,1.20934826632842,0.5,"2 weeks","0 weeks",42.9,42.5,"now",15
131941,"a0 weeks2 weeks$15.10$17.40","accel","Integrative","ll",4029,-0.196694214876033,1.20934826632842,0.333333333333333,"2 weeks","0 weeks",17.4,15.1,"now",8
131941,"a2 weeks4 weeks$35.10$43.90","accel","Integrative","ll",4451,0.120466321243523,1.20934826632842,1,"4 weeks","2 weeks",43.9,35.1,"not_now",18
131941,"a2 weeks6 weeks$33.30$34.30","accel","Integrative","ss",3147,0.152263374485597,1.20934826632842,1,"6 weeks","2 weeks",34.3,33.3,"not_now",13
131941,"a0 weeks4 weeks$57.50$59.20","accel","Integrative","ss",3385,0.053156146179402,1.20934826632842,1,"4 weeks","0 weeks",59.2,57.5,"now",7
131941,"a0 weeks4 weeks$24.70$27.20","accel","Integrative","ss",3429,0.043010752688172,1.20934826632842,1,"4 weeks","0 weeks",27.2,24.7,"now",4
131941,"a2 weeks6 weeks$18.50$22.20","accel","Integrative","ss",3643,0.117382937780629,1.20934826632842,1,"6 weeks","2 weeks",22.2,18.5,"not_now",2
131941,"a2 weeks6 weeks$27.80$28.10","accel","Integrative","ss",4874,0.16206762534007,1.20934826632842,0.5,"6 weeks","2 weeks",28.1,27.8,"not_now",14
131941,"a0 weeks2 weeks$52.50$55.10","accel","Integrative","ss",3143,0.11006711409396,1.20934826632842,1,"2 weeks","0 weeks",55.1,52.5,"now",9
131941,"a2 weeks6 weeks$51.90$57.10","accel","Integrative","ss",4494,0.123867069486405,1.20934826632842,1,"6 weeks","2 weeks",57.1,51.9,"not_now",16
131941,"a2 weeks6 weeks$56.20$75.90","accel","Integrative","ll",3707,-0.0463576158940397,1.20934826632842,1,"6 weeks","2 weeks",75.9,56.2,"not_now",10
131941,"a2 weeks4 weeks$53.10$55.80","accel","Integrative","ss",3380,0.141304347826087,1.20934826632842,1,"4 weeks","2 weeks",55.8,53.1,"not_now",1
131941,"b0 weeks4 weeks$43.90$44.30","delay","Integrative","ll",3186,0.0610778443113772,1.20934826632842,1,"4 weeks","0 weeks",44.3,43.9,"now",29
131941,"b0 weeks4 weeks$31.40$42.40","delay","Integrative","ll",3451,0.164556962025316,1.20934826632842,1,"4 weeks","0 weeks",42.4,31.4,"now",20
131941,"b2 weeks6 weeks$68.30$85.40","delay","Integrative","ll",3581,0.120488617434758,1.20934826632842,1,"6 weeks","2 weeks",85.4,68.3,"not_now",33
131941,"b2 weeks6 weeks$44.80$51.50","delay","Integrative","ss",3707,0.169398907103825,1.20934826632842,1,"6 weeks","2 weeks",51.5,44.8,"not_now",22
131941,"b2 weeks4 weeks$33.60$45.40","delay","Integrative","ll",4195,0.105263157894737,1.20934826632842,1,"4 weeks","2 weeks",45.4,33.6,"not_now",27
131941,"b2 weeks4 weeks$19.60$19.80","delay","Integrative","ss",3918,-0.0896619304262616,1.20934826632842,0.333333333333333,"4 weeks","2 weeks",19.8,19.6,"not_now",25
131941,"b0 weeks2 weeks$22.10$33.20","delay","Integrative","ll",3323,0.248914616497829,1.20934826632842,1,"2 weeks","0 weeks",33.2,22.1,"now",36
131941,"b0 weeks4 weeks$42.40$48.80","delay","Integrative","ss",3483,0.195177956371986,1.20934826632842,1,"4 weeks","0 weeks",48.8,42.4,"now",34
131941,"b2 weeks4 weeks$15.70$18.80","delay","Integrative","ll",3102,0.175864606328182,1.20934826632842,1,"4 weeks","2 weeks",18.8,15.7,"not_now",32
131941,"b2 weeks6 weeks$48.70$51.10","delay","Integrative","ll",3819,0.102839116719243,1.20934826632842,1,"6 weeks","2 weeks",51.1,48.7,"not_now",31
131941,"b0 weeks2 weeks$55.30$69.10","delay","Integrative","ll",41190,-0.160714285714286,1.20934826632842,1,"2 weeks","0 weeks",69.1,55.3,"now",24
131941,"b0 weeks2 weeks$46.10$50.70","delay","Integrative","ll",3226,-0.0316498316498317,1.20934826632842,1,"2 weeks","0 weeks",50.7,46.1,"now",26
131941,"b2 weeks6 weeks$44.20$66.30","delay","Integrative","ll",3883,0.0191082802547771,1.20934826632842,1,"6 weeks","2 weeks",66.3,44.2,"not_now",21
131941,"b0 weeks2 weeks$45.70$47.10","delay","Integrative","ss",2899,0.28127068166777,1.20934826632842,1,"2 weeks","0 weeks",47.1,45.7,"now",19
131941,"b2 weeks4 weeks$42.90$44.20","delay","Integrative","ss",2652,0.232704402515723,1.20934826632842,1,"4 weeks","2 weeks",44.2,42.9,"not_now",28
131941,"b2 weeks4 weeks$51.30$56.40","delay","Integrative","ss",3275,0.159967186218212,1.20934826632842,1,"4 weeks","2 weeks",56.4,51.3,"not_now",30
131941,"b0 weeks4 weeks$62.10$74.50","delay","Integrative","ll",3396,0.0614840989399293,1.20934826632842,1,"4 weeks","0 weeks",74.5,62.1,"now",35
131941,"b0 weeks4 weeks$36.10$37.90","delay","Integrative","ss",2437,0.275067750677507,1.20934826632842,1,"4 weeks","0 weeks",37.9,36.1,"now",23
131942,"b2 weeks6 weeks$44.20$66.30","accel","Integrative","ll",6555,-0.0199252801992528,0.740275690006689,0.714285714285714,"6 weeks","2 weeks",66.3,44.2,"not_now",21
131942,"b2 weeks4 weeks$15.70$18.80","accel","Integrative","ss",5545,-0.224699828473413,0.740275690006689,0.666666666666667,"4 weeks","2 weeks",18.8,15.7,"not_now",32
131942,"b0 weeks2 weeks$45.70$47.10","accel","Integrative","ss",4741,-0.139502113668389,0.740275690006689,1,"2 weeks","0 weeks",47.1,45.7,"now",19
131942,"b0 weeks2 weeks$46.10$50.70","accel","Integrative","ss",3939,-0.167123287671233,0.740275690006689,1,"2 weeks","0 weeks",50.7,46.1,"now",26
131942,"b0 weeks4 weeks$43.90$44.30","accel","Integrative","ss",5387,0.0753564154786151,0.740275690006689,0.666666666666667,"4 weeks","0 weeks",44.3,43.9,"now",29
131942,"b2 weeks4 weeks$42.90$44.20","accel","Integrative","ss",5988,-0.187842971718024,0.740275690006689,0.333333333333333,"4 weeks","2 weeks",44.2,42.9,"not_now",28
131942,"b2 weeks4 weeks$19.60$19.80","accel","Integrative","ss",4579,-0.403174603174603,0.740275690006689,0,"4 weeks","2 weeks",19.8,19.6,"not_now",25
131942,"b2 weeks4 weeks$51.30$56.40","accel","Integrative","ss",6381,-0.149983372131693,0.740275690006689,0.555555555555556,"4 weeks","2 weeks",56.4,51.3,"not_now",30
131942,"b2 weeks4 weeks$33.60$45.40","accel","Integrative","ss",8981,-0.196634615384615,0.740275690006689,0.6,"4 weeks","2 weeks",45.4,33.6,"not_now",27
131942,"b2 weeks6 weeks$68.30$85.40","accel","Integrative","ll",4910,-0.145797598627787,0.740275690006689,0.6,"6 weeks","2 weeks",85.4,68.3,"not_now",33
131942,"b0 weeks2 weeks$22.10$33.20","accel","Integrative","ss",4037,-0.174323473882945,0.740275690006689,0.5,"2 weeks","0 weeks",33.2,22.1,"now",36
131942,"b2 weeks6 weeks$44.80$51.50","accel","Integrative","ss",3698,0.00271985494106981,0.740275690006689,1,"6 weeks","2 weeks",51.5,44.8,"not_now",22
131942,"b0 weeks4 weeks$62.10$74.50","accel","Integrative","ss",4314,-0.163525835866261,0.740275690006689,0.5,"4 weeks","0 weeks",74.5,62.1,"now",35
131942,"b0 weeks4 weeks$31.40$42.40","accel","Integrative","ss",6612,-0.266915732669157,0.740275690006689,0.428571428571429,"4 weeks","0 weeks",42.4,31.4,"now",20
131942,"b2 weeks6 weeks$48.70$51.10","accel","Integrative","ss",3704,0.0773286467486819,0.740275690006689,1,"6 weeks","2 weeks",51.1,48.7,"not_now",31
131942,"b0 weeks4 weeks$42.40$48.80","accel","Integrative","ss",3839,-0.297265852239674,0.740275690006689,0.5,"4 weeks","0 weeks",48.8,42.4,"now",34
131942,"b0 weeks4 weeks$36.10$37.90","accel","Integrative","ss",4406,-0.0101492537313433,0.740275690006689,0.333333333333333,"4 weeks","0 weeks",37.9,36.1,"now",23
131942,"b0 weeks2 weeks$55.30$69.10","accel","Integrative","ss",3522,0.0232558139534884,0.740275690006689,1,"2 weeks","0 weeks",69.1,55.3,"now",24
131942,"a0 weeks4 weeks$57.50$59.20","delay","Integrative","ss",4632,-0.092972972972973,0.740275690006689,1,"4 weeks","0 weeks",59.2,57.5,"now",7
131942,"a2 weeks6 weeks$27.80$28.10","delay","Integrative","ss",3231,-0.167051578137028,0.740275690006689,1,"6 weeks","2 weeks",28.1,27.8,"not_now",14
131942,"a0 weeks2 weeks$52.50$55.10","delay","Integrative","ss",3234,-0.0663297536323437,0.740275690006689,0.5,"2 weeks","0 weeks",55.1,52.5,"now",9
131942,"a2 weeks6 weeks$51.90$57.10","delay","Integrative","ss",3119,-0.239952718676123,0.740275690006689,0.333333333333333,"6 weeks","2 weeks",57.1,51.9,"not_now",16
131942,"a2 weeks4 weeks$35.10$43.90","delay","Integrative","ss",3631,-0.344494526722473,0.740275690006689,0.333333333333333,"4 weeks","2 weeks",43.9,35.1,"not_now",18
131942,"a2 weeks4 weeks$53.10$55.80","delay","Integrative","ss",6093,0.26668755875901,0.740275690006689,-0.25,"4 weeks","2 weeks",55.8,53.1,"not_now",1
131942,"a0 weeks2 weeks$42.50$42.90","delay","Integrative","ss",3641,0.205711263881544,0.740275690006689,-0.5,"2 weeks","0 weeks",42.9,42.5,"now",15
131942,"a0 weeks2 weeks$15.10$17.40","delay","Integrative","ss",3210,-0.332931242460796,0.740275690006689,0.333333333333333,"2 weeks","0 weeks",17.4,15.1,"now",8
131942,"a2 weeks4 weeks$55.20$82.80","delay","Integrative","ll",4090,-0.135135135135135,0.740275690006689,1,"4 weeks","2 weeks",82.8,55.2,"not_now",17
131942,"a0 weeks2 weeks$43.50$58.70","delay","Integrative","ll",4548,-0.107896323086197,0.740275690006689,1,"2 weeks","0 weeks",58.7,43.5,"now",3
131942,"a0 weeks4 weeks$57.70$72.10","delay","Integrative","ll",4450,0.0939044481054366,0.740275690006689,0.5,"4 weeks","0 weeks",72.1,57.7,"now",5
131942,"a0 weeks4 weeks$24.70$27.20","delay","Integrative","ss",2911,-0.027661357921207,0.740275690006689,1,"4 weeks","0 weeks",27.2,24.7,"now",4
